time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,train/entropy_loss,train/value_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,train/approx_kl
1376256,245,52.78000000000001,5613,453.12,168,-0.08252061225211946,1.3807643193635157,0.2,0.6238606870174408,0.0004409841434608097,0.7267122268676758,1670,0.0003,0.0327392578125,0.0037787752
1384448,246,52.915,5613,454.02,169,-0.07653536966536194,1.1732030605315231,0.2,0.589695155620575,0.0032736701281010027,0.4609978199005127,1680,0.0003,0.034326171875,0.00237454
1392640,248,55.784,5611,477.31,170,-0.07529534144268837,1.2683703910093755,0.2,0.5264500975608826,0.0020499989468589774,0.19591279327869415,1690,0.0003,0.030810546875,0.0056315493
1400832,249,56.964,5611,486.77,171,-0.07714870210911613,0.9631825248943642,0.2,0.5415403544902802,0.0001366200546726759,0.277201384305954,1700,0.0003,0.03538818359375,0.00398709
1409024,251,56.87999999999999,5611,485.84,172,-0.07203258566296426,1.4326641482417473,0.2,0.5350980460643768,0.001919624413130805,1.1509788036346436,1710,0.0003,0.0348876953125,0.007016252
1417216,252,57.382,5611,489.96,173,-0.07959476134274154,2.1626005715690555,0.2,0.44301044940948486,-9.839106578510837e-05,0.8048415780067444,1720,0.0003,0.0306640625,0.0040344736
1425408,254,54.085,5609,463.47,174,-0.06812765903887338,1.4662760659935885,0.2,0.5797547996044159,0.0013158737347112037,0.9181326031684875,1730,0.0003,0.03580322265625,0.0059442488
1433600,255,57.942,5608,494.75,175,-0.07412061154827825,1.5729214331833645,0.2,0.5910806059837341,0.0006778264154490898,0.9109789729118347,1740,0.0003,0.0348388671875,0.0055262893
1441792,257,53.215999999999994,5607,456.76,176,-0.07161522338865325,1.0344677630695513,0.2,0.5282366275787354,-0.00017769807982404018,0.4226316809654236,1750,0.0003,0.0399169921875,0.0055186427
1449984,258,56.456,5606,482.95,177,-0.07714266197290272,1.2306852375157178,0.2,0.5947700142860413,0.0013131317116858554,0.1879456341266632,1760,0.0003,0.038720703125,0.006094682
1458176,260,61.489,5606,523.74,178,-0.07705531119718216,1.316084010573104,0.2,0.4854060411453247,0.0017196549687469088,0.6179776191711426,1770,0.0003,0.037451171875,0.0060834633
1466368,261,65.01,5604,552.2,179,-0.07274469865078573,1.196800866466947,0.2,0.4604946970939636,0.000901979702484823,0.5345513224601746,1780,0.0003,0.03165283203125,0.0040286477
1474560,263,64.279,5603,546.33,180,-0.07778652303532,1.3162252117181197,0.2,0.5578784346580505,0.0008993437424578588,0.7517431974411011,1790,0.0003,0.0353759765625,0.0035407995
1482752,264,68.47099999999999,5602,580.06,181,-0.08206188478070545,1.3092250673682428,0.2,0.5391247272491455,0.00035034796037507475,0.5264029502868652,1800,0.0003,0.04061279296875,0.00518147
1490944,266,66.247,5599,562.14,182,-0.0834153516596416,1.366672875569202,0.2,0.5443048477172852,0.0009577378657922963,0.674126148223877,1810,0.0003,0.03446044921875,0.004807865
1499136,267,62.77,5598,534.12,183,-0.08362173870264086,1.3939334140857682,0.2,0.617982029914856,0.0011069909110119625,1.1184676885604858,1820,0.0003,0.0321044921875,0.004774817
1507328,269,59.992000000000004,5596,511.65,184,-0.09484595236281165,1.9326578215463086,0.2,0.46121227741241455,-0.0005146698277712858,0.5759709477424622,1830,0.0003,0.03648681640625,0.003913268
1515520,270,60.208,5594,513.36,185,-0.08047304587962571,1.2787954995408655,0.2,0.603829950094223,0.001011816958362033,0.5358651876449585,1840,0.0003,0.0341796875,0.007330089
1523712,272,63.497,5594,539.86,186,-0.08321339151734719,1.212733564665541,0.2,0.4579738974571228,0.0022306422573819874,0.2504546344280243,1850,0.0003,0.03970947265625,0.004437622
1531904,273,61.86000000000001,5594,526.64,187,-0.0702482803259045,1.0213450730661862,0.2,0.5019841194152832,0.001959303595322126,0.13793762028217316,1860,0.0003,0.0296630859375,0.002661179
1540096,275,62.745,5594,533.78,188,-0.08404067131486954,1.5698848125059157,0.2,0.5301352739334106,0.0009124182904997724,0.23486103117465973,1870,0.0003,0.03458251953125,0.0040077907
1548288,276,64.191,5594,545.45,189,-0.08139982994907768,1.0587324668653308,0.2,0.6689616143703461,0.0017495913334641955,0.8726442456245422,1880,0.0003,0.0358642578125,0.006673989
1556480,278,64.27799999999999,5591,546.23,190,-0.08116318587417481,1.8196542813442647,0.2,0.3745044469833374,0.000659352678576397,0.5041065216064453,1890,0.0003,0.03275146484375,0.0041191876
1564672,279,65.994,5590,560.24,191,-0.07540580418644822,1.5974242517724633,0.2,0.4861738681793213,0.0006732706520779175,0.7328665852546692,1900,0.0003,0.0293212890625,0.0036218015
1572864,281,67.30099999999999,5589,570.79,192,-0.07696854811365483,1.1963467091787607,0.2,0.438016414642334,0.0016101275503388024,1.496575951576233,1910,0.0003,0.03118896484375,0.006400485
1581056,282,71.277,5587,602.9,193,-0.0726724823442055,0.9178446894860827,0.2,0.6035051941871643,0.000844002453959547,0.7751532196998596,1920,0.0003,0.02906494140625,0.0032316186
1589248,284,69.755,5587,590.56,194,-0.0691268557930016,0.8607145179877989,0.2,0.6135855317115784,0.0015316864298256406,0.24979999661445618,1930,0.0003,0.0302734375,0.0052437196
1597440,285,75.83200000000001,5585,639.54,195,-0.0721795432647923,1.502699974947609,0.2,0.5009075701236725,0.0009410288541403134,0.3255905508995056,1940,0.0003,0.03338623046875,0.0040477384
1605632,287,71.464,5584,604.05,196,-0.06703202334610978,1.006341206014622,0.2,0.5301202833652496,0.0017779384361347184,0.20770250260829926,1950,0.0003,0.03516845703125,0.0044475077
1613824,289,75.806,5584,638.92,197,-0.06907543507404626,1.6034755268134178,0.2,0.3576177954673767,0.001392726955236867,0.7991407513618469,1960,0.0003,0.03397216796875,0.0042618304
1622016,290,76.572,5582,644.96,198,-0.08645278254844016,1.5228430848103016,0.2,0.33099859952926636,0.0009921481079800288,0.8255703449249268,1970,0.0003,0.03714599609375,0.005627053
1630208,292,79.354,5582,667.38,199,-0.07851881766546284,1.125404977519065,0.2,0.5171981453895569,0.00326836430331241,0.4758147895336151,1980,0.0003,0.034130859375,0.004297546
1638400,293,84.89200000000001,5582,712.05,200,-0.0649236131030193,0.7250486477452796,0.2,0.16299772262573242,0.001910993201272504,0.2528066039085388,1990,0.0003,0.03175048828125,0.006607846
1646592,294,84.48100000000001,5582,708.66,201,-0.07298934650316369,0.8219259027740918,0.2,0.5806073248386383,-8.185889928427059e-05,0.49204352498054504,2000,0.0003,0.03062744140625,0.0050736666
1654784,296,85.03200000000001,5581,713.18,202,-0.06962824271904537,0.8601963321678341,0.2,0.6466701924800873,0.001642385570175975,0.28613007068634033,2010,0.0003,0.03043212890625,0.005078886
1662976,297,87.405,5582,732.5,203,-0.07065001353912521,1.0938477367570159,0.2,0.6045315265655518,0.002751126036673668,0.2985178530216217,2020,0.0003,0.0337890625,0.0033828923
1671168,299,88.47599999999998,5582,741.14,204,-0.07150118991776253,1.0153283051098696,0.2,0.6309735476970673,0.0027191341100660793,0.6680922508239746,2030,0.0003,0.0303466796875,0.0068299
1679360,300,87.76700000000001,5582,735.58,205,-0.06489400854479754,0.5997536502138245,0.2,0.7043155133724213,0.0025065076080863944,0.36349570751190186,2040,0.0003,0.03038330078125,0.003603953
1687552,302,89.79699999999998,5582,752.01,206,-0.0692797581650666,1.4140720506897195,0.2,0.5048430860042572,0.0012037417941883177,0.3770410716533661,2050,0.0003,0.02930908203125,0.0048469603
1695744,303,92.66,5583,775.06,207,-0.06783887359124492,1.1086352816433647,0.2,0.600851446390152,0.002388371245797316,0.730320394039154,2060,0.0003,0.0312255859375,0.004966105
1703936,305,81.441,5583,684.29,208,-0.06097192499510129,0.9686302964226343,0.2,0.6354855000972748,0.0017602127276404645,0.24681994318962097,2070,0.0003,0.027587890625,0.00409264
1712128,306,83.60999999999999,5583,701.75,209,-0.07276289024812285,1.8779753553913907,0.2,0.3729831576347351,-0.001363761185621115,0.4507792294025421,2080,0.0003,0.03131103515625,0.00441365
1720320,308,84.30699999999999,5584,707.19,210,-0.05826203361721127,0.9236592542845756,0.2,0.411196231842041,0.0008923368970499724,0.1745571345090866,2090,0.0003,0.03819580078125,0.007146225
1728512,309,85.11599999999999,5584,713.75,211,-0.06182654532603919,0.9941277275211178,0.2,0.44291210174560547,0.001799312180992274,0.13372400403022766,2100,0.0003,0.0349853515625,0.0053259865
1736704,310,86.318,5584,723.43,212,-0.06136661517011817,0.7967718792671803,0.2,0.6069760918617249,0.002861847384610883,0.640034019947052,2110,0.0003,0.0353271484375,0.005738628
1744896,312,84.973,5584,712.68,213,-0.06747109077186905,0.8091230577847455,0.2,0.6000383198261261,0.0014309373539617809,0.22316330671310425,2120,0.0003,0.0338134765625,0.0059947744
1753088,313,88.735,5585,743.01,214,-0.06796585117190261,0.8826112840964925,0.2,0.5925016403198242,0.0011979405426245648,0.14309479296207428,2130,0.0003,0.035400390625,0.0058080032
1761280,315,95.575,5585,798.18,215,-0.06077370330676786,0.5404377451050095,0.2,0.5745064318180084,0.002651805858113221,0.1275666356086731,2140,0.0003,0.03236083984375,0.0057437876
1769472,316,96.243,5585,803.6,216,-0.06277832765845233,0.9318585815257393,0.2,0.598852813243866,0.0007660611981918919,0.17134308815002441,2150,0.0003,0.0306640625,0.004569009
1777664,318,99.60900000000001,5585,830.87,217,-0.06732669650155003,0.9219309165026062,0.2,0.6490770578384399,0.0015605580072588054,0.3015352785587311,2160,0.0003,0.0310546875,0.0030138057
1785856,319,99.161,5585,827.38,218,-0.06436264804433449,0.9828567557269707,0.2,0.5431520044803619,0.001263683943579963,0.2114904820919037,2170,0.0003,0.02777099609375,0.0074121375
1794048,321,99.477,5586,830.09,219,-0.06797942394186976,0.9091760530951433,0.2,0.6682201325893402,0.0022038375846022973,0.4559382200241089,2180,0.0003,0.03037109375,0.005764883
1802240,322,101.94900000000001,5586,850.13,220,-0.06997724140746868,1.1185243418673054,0.2,0.5675453245639801,0.002344627684487932,0.1824684590101242,2190,0.0003,0.03072509765625,0.0031395776
1810432,324,100.63499999999998,5586,839.6,221,-0.05941832125608926,0.6270194063894451,0.2,0.5949858129024506,0.002261052337598812,0.1631784439086914,2200,0.0003,0.0289794921875,0.0031586105
1818624,325,98.60600000000001,5585,823.09,222,-0.06669360351224896,0.898776465083938,0.2,0.6076282262802124,0.002980250267455631,0.18476703763008118,2210,0.0003,0.02886962890625,0.0037808546
1826816,327,99.71499999999997,5585,832.02,223,-0.06905795964848949,1.4815165465697646,0.2,0.5879849493503571,0.0012794886692063302,1.0083568096160889,2220,0.0003,0.0264404296875,0.0027949014
1835008,328,97.11399999999999,5585,811.05,224,-0.06184515300556086,0.7442641352303326,0.2,0.6809450685977936,0.0019329309385284431,0.9095206260681152,2230,0.0003,0.029052734375,0.0051204036
1843200,330,98.60699999999999,5584,823.19,225,-0.06186884591988928,1.0972585285897367,0.2,0.5261851847171783,0.002204128092216706,0.15825241804122925,2240,0.0003,0.03131103515625,0.0042637414
1851392,331,91.652,5584,767.05,226,-0.06247242880053818,0.9019688504631631,0.2,0.4717472195625305,0.0014480726983492787,0.5487854480743408,2250,0.0003,0.0345458984375,0.0054644463
1859584,333,89.80199999999999,5582,751.88,227,-0.07702758203522535,1.7432708599604667,0.2,0.4353756308555603,-0.0008267113576948759,0.2529411315917969,2260,0.0003,0.036669921875,0.007007983
1867776,334,88.40099999999998,5582,740.3,228,-0.07687527883099392,1.4527122834464534,0.2,0.3529520630836487,0.0023005331757303795,0.58481764793396,2270,0.0003,0.03238525390625,0.0035404915
1875968,336,85.55699999999999,5582,717.17,229,-0.07713258599469555,1.0361134344129823,0.2,0.5998802483081818,0.0023275056329111975,0.5827764868736267,2280,0.0003,0.0324951171875,0.003974421
1884160,337,83.205,5582,698.15,230,-0.07112270612560678,0.9247903434908948,0.2,0.6391243040561676,0.0008921350331547728,0.3629258871078491,2290,0.0003,0.03333740234375,0.0053052865
1892352,338,77.37900000000002,5582,650.78,231,-0.07292915182479191,1.2573740308173,0.2,0.619725227355957,0.002450188374132267,0.37425610423088074,2300,0.0003,0.03536376953125,0.006571981
1900544,340,71.382,5582,602.06,232,-0.07635264706550515,1.5376711444929243,0.2,0.4348384737968445,-0.00058694387507785,0.4542689919471741,2310,0.0003,0.02978515625,0.003735857
1908736,341,71.881,5583,605.97,233,-0.07361566185209086,1.3297759658307768,0.2,0.5210025310516357,0.00010863093602893059,0.5687636733055115,2320,0.0003,0.03475341796875,0.0043931343
1916928,343,72.45499999999998,5583,610.54,234,-0.05926014120996115,1.191003998357337,0.2,0.4412616491317749,-9.193984783451015e-05,0.609079122543335,2330,0.0003,0.03714599609375,0.0067052557
1925120,344,76.586,5583,644.02,235,-0.059741165953164456,0.6522836856951472,0.2,0.6290747225284576,0.002367348637744726,0.1411951333284378,2340,0.0003,0.0308349609375,0.0037468742
1933312,346,70.664,5584,596.86,236,-0.07730661062378204,1.2829520083323587,0.2,0.43205350637435913,-0.0004587040376463847,0.4630874991416931,2350,0.0003,0.0392822265625,0.0062338747
1941504,347,66.447,5584,563.15,237,-0.08979579246515641,2.435275649582036,0.2,0.2009485363960266,-0.0006886076433147536,0.4661126136779785,2360,0.0003,0.03779296875,0.0069545056
1949696,349,69.62800000000001,5584,589.11,238,-0.07503434196551098,1.5350833351025357,0.2,0.32870662212371826,0.0004932305208058096,0.7585825324058533,2370,0.0003,0.0364013671875,0.004188164
1957888,350,73.665,5584,621.83,239,-0.06416021930344869,1.015644949756097,0.2,0.4839510917663574,0.0022074508283367322,0.20902405679225922,2380,0.0003,0.02744140625,0.004171066
1966080,352,77.36500000000001,5584,652.08,240,-0.06483445021003717,0.8205676482408307,0.2,0.6226311028003693,0.0025922256623744032,0.14314697682857513,2390,0.0003,0.033447265625,0.0037693472
1974272,353,73.042,5584,617.4,241,-0.0667426258296473,1.1107318841852247,0.2,0.6163119375705719,0.002235124566595914,0.913413941860199,2400,0.0003,0.029638671875,0.0072475914
1982464,354,73.83800000000001,5585,623.92,242,-0.08058700771362055,1.8773561872541904,0.2,0.3539851903915405,-3.1493749611399834e-05,0.4340715706348419,2410,0.0003,0.034716796875,0.0057313936
1990656,356,78.48400000000001,5585,661.47,243,-0.06754314256540965,0.9305749404418748,0.2,0.5131172835826874,0.0021023118820266973,0.32136663794517517,2420,0.0003,0.03309326171875,0.0076016393
1998848,357,80.874,5585,680.69,244,-0.06343977948272368,0.6078426864696667,0.2,0.6349174976348877,0.001653934682781255,0.14195625483989716,2430,0.0003,0.02967529296875,0.0044382927
2007040,359,86.709,5584,727.61,245,-0.07249678762163966,1.1177656598796601,0.2,0.6212907135486603,0.0005863961088834913,0.3485966920852661,2440,0.0003,0.03260498046875,0.0044760993
2015232,360,90.04099999999998,5585,754.36,246,-0.06656666971903177,1.0893346956465393,0.2,0.49567610025405884,0.0028109067991863414,0.4163575768470764,2450,0.0003,0.033544921875,0.0057554822
2023424,362,95.205,5585,795.92,247,-0.05796869330952177,0.4695766597986221,0.2,0.7187427580356598,0.0017851820954092545,0.2360164076089859,2460,0.0003,0.03173828125,0.0062029054
2031616,363,92.821,5585,776.58,248,-0.06254454819791136,0.9010523558128625,0.2,0.7538815140724182,0.0012549014229989552,0.5379929542541504,2470,0.0003,0.02701416015625,0.0035543363
2039808,365,92.221,5586,771.75,249,-0.06494528178191103,0.9449586619797629,0.2,0.5697852075099945,0.0034260701011589846,0.1536109745502472,2480,0.0003,0.03232421875,0.008372318
2048000,366,90.165,5586,755.06,250,-0.07457884826289955,1.6491461139637977,0.2,0.4342450499534607,-5.157413916094811e-05,1.2887531518936157,2490,0.0003,0.034375,0.006507421
2056192,368,90.65800000000002,5586,759.0,251,-0.08082970288378419,1.3014785443083383,0.2,0.5860668420791626,0.001254355439414212,0.8556420207023621,2500,0.0003,0.029150390625,0.0032862686
2064384,369,84.931,5586,712.8,252,-0.07749361198948464,1.2009841704624704,0.2,0.5776555836200714,0.0008909264425710717,1.1380560398101807,2510,0.0003,0.034912109375,0.00394517
2072576,370,84.777,5587,711.53,253,-0.07192110031246557,0.8899564151535742,0.2,0.7129655182361603,0.0014942882537070546,0.9608780145645142,2520,0.0003,0.03526611328125,0.0075542335
2080768,372,82.91799999999999,5587,696.63,254,-0.06593086913053411,0.7470895812381059,0.2,0.7667964100837708,0.0005778664877652773,0.1354272961616516,2530,0.0003,0.030859375,0.0027598103
2088960,373,74.483,5587,628.39,255,-0.06780480193483526,0.9564847928239033,0.2,0.7235368490219116,0.0014112393335381057,0.41610175371170044,2540,0.0003,0.030029296875,0.0030816062
2097152,375,73.067,5588,617.02,256,-0.07688084762339713,1.4749710361706092,0.2,0.6002496480941772,0.0008512325668561971,0.5344831347465515,2550,0.0003,0.0282470703125,0.0022477843
2105344,376,72.495,5588,612.2,257,-0.06978307540121023,1.338444548647385,0.2,0.6125667095184326,0.002195942064099654,0.7201597094535828,2560,0.0003,0.03221435546875,0.0041143727
2113536,378,72.152,5588,609.22,258,-0.06805066598608392,1.3121265826630406,0.2,0.6278545558452606,0.0012007631357846549,0.700207531452179,2570,0.0003,0.02928466796875,0.0031561991
2121728,379,73.73200000000001,5589,621.78,259,-0.06820191905717365,0.99451513804961,0.2,0.740241289138794,0.0008805755069261068,1.6744356155395508,2580,0.0003,0.032861328125,0.0040335115
2129920,381,75.48599999999999,5589,635.9,260,-0.0689274016811396,1.2512900451896711,0.2,0.5044131278991699,0.0007819152834599663,0.5633456110954285,2590,0.0003,0.03238525390625,0.0059096008
2138112,382,72.706,5589,613.5,261,-0.06172477275104029,1.2079420064226725,0.2,0.3992100954055786,0.0016686342795765086,0.7057863473892212,2600,0.0003,0.02796630859375,0.0055931816
2146304,383,73.658,5590,621.13,262,-0.06186046243601595,0.9815442893537693,0.2,0.5817162096500397,0.002100466987121763,0.1311974823474884,2610,0.0003,0.03138427734375,0.0053349044
2154496,385,78.538,5590,660.57,263,-0.06562277529737912,1.1615972209256142,0.2,0.6202478110790253,0.0007930315140583843,0.5737472176551819,2620,0.0003,0.0297607421875,0.0048094736
2162688,386,79.42,5590,667.59,264,-0.06706857487006346,0.8689732620783616,0.2,0.5288520455360413,0.0023208579692436614,0.26124677062034607,2630,0.0003,0.03670654296875,0.006427839
2170880,388,81.442,5590,683.85,265,-0.06417573927465128,0.9650083217537031,0.2,0.5693522691726685,0.0017747348608281755,0.3938230872154236,2640,0.0003,0.03182373046875,0.003268056
2179072,389,92.73299999999999,5590,774.98,266,-0.05542450400207599,0.553710629226407,0.2,0.46071165800094604,0.0020945293291333654,0.08053113520145416,2650,0.0003,0.03060302734375,0.0063321064
2187264,391,99.28399999999999,5590,827.98,267,-0.05873412925102457,0.7187517055659555,0.2,0.25095778703689575,0.00044637539776886114,1.0999795198440552,2660,0.0003,0.03385009765625,0.0046423487
2195456,392,100.86499999999998,5591,840.73,268,-0.06767985002661589,0.6023188990715426,0.2,0.6777180433273315,0.0017456695458349714,0.31928497552871704,2670,0.0003,0.02952880859375,0.00628071
2203648,394,105.165,5591,875.54,269,-0.07244202560395933,0.9940122646163218,0.2,0.5473750233650208,0.0019924991922380285,0.42599600553512573,2680,0.0003,0.0304931640625,0.005781742
2211840,395,108.83599999999998,5591,905.23,270,-0.06861364297074032,0.6397807097295299,0.2,0.6120125353336334,0.0019298290952065144,0.3471240997314453,2690,0.0003,0.03372802734375,0.0076087373
2220032,396,101.96700000000001,5592,849.95,271,-0.07012785307306331,0.919921198009979,0.2,0.6712531447410583,0.0012859211354225408,0.11302147805690765,2700,0.0003,0.03028564453125,0.0023903474
2228224,398,102.04199999999999,5592,850.52,272,-0.07840291798202088,1.5379654065938666,0.2,0.6107577383518219,0.0008017638474484556,0.5210837721824646,2710,0.0003,0.0336669921875,0.007630681
2236416,399,111.104,5592,923.68,273,-0.06371024816544377,0.45447972004185433,0.2,0.71831014752388,0.003715303586614027,0.1418014019727707,2720,0.0003,0.03394775390625,0.004124045
2244608,401,112.416,5593,934.28,274,-0.0587806666510005,0.6460031356749824,0.2,0.3332473039627075,0.0007066609071443963,0.37843936681747437,2730,0.0003,0.02998046875,0.0038339966
2252800,402,114.375,5593,950.09,275,-0.06467782470135716,0.8353064982744399,0.2,0.7153030335903168,0.0018039112303085858,0.3177984356880188,2740,0.0003,0.0346435546875,0.006544792
2260992,404,109.425,5593,910.13,276,-0.06419514886511024,0.7574853939178865,0.2,0.5809771120548248,0.002192190054392995,0.13221871852874756,2750,0.0003,0.02877197265625,0.0041790875
2269184,405,107.40700000000001,5593,893.91,277,-0.06860963084254763,1.1352253037213813,0.2,0.459216833114624,-0.00025628334769862705,0.2573297917842865,2760,0.0003,0.03226318359375,0.005845784
2277376,407,106.49900000000001,5594,886.63,278,-0.05391292849380989,0.44038413698435763,0.2,0.7315443754196167,0.0024839040207552897,0.05527165159583092,2770,0.0003,0.03013916015625,0.0038756668
2285568,408,103.48299999999999,5594,862.23,279,-0.05862312544340966,0.7518561105185654,0.2,0.6246540546417236,0.0009007300772282178,0.23077720403671265,2780,0.0003,0.02977294921875,0.004498863
2293760,409,105.06899999999997,5594,875.03,280,-0.05734118328691693,0.6608851464407053,0.2,0.7466951310634613,0.0004402555101478356,0.2085370272397995,2790,0.0003,0.02840576171875,0.004153972
2301952,411,112.24799999999999,5594,933.05,281,-0.0553957301810442,0.33720860608736986,0.2,0.69549760222435,0.0021159293652090127,0.125599205493927,2800,0.0003,0.02938232421875,0.0042345505
2310144,412,114.37599999999999,5595,950.19,282,-0.06504618796243448,0.7541938761773054,0.2,0.7113783657550812,0.0015570063739687612,0.2969991862773895,2810,0.0003,0.0321044921875,0.0038294937
2318336,414,116.32999999999998,5595,965.86,283,-0.06524174242658773,1.0051660141034517,0.2,0.6282795369625092,0.0015936206325022795,0.11050312966108322,2820,0.0003,0.0291015625,0.003312611
2326528,415,105.65899999999999,5595,879.85,284,-0.06255428461518023,1.0638599060010165,0.2,0.5798304378986359,0.0009889857628877508,0.12709571421146393,2830,0.0003,0.0279296875,0.007871544
2334720,417,107.02900000000001,5595,891.03,285,-0.07093816620035795,0.7043365698074922,0.2,0.7663940489292145,-0.001070409496605862,0.15512345731258392,2840,0.0003,0.04344482421875,0.014143918
2342912,418,105.789,5596,881.24,286,-0.07492692287632963,0.6266078268701676,0.2,0.7899307012557983,0.0012815554859116674,0.12731480598449707,2850,0.0003,0.0412109375,0.0057199285
2351104,420,94.78099999999999,5596,792.13,287,-0.07546765683218837,0.8097630399162881,0.2,0.6966496407985687,0.0015261165139236255,0.24204885959625244,2860,0.0003,0.03243408203125,0.00388609
2359296,421,94.645,5596,790.95,288,-0.08228835079062265,1.3562784888898023,0.2,0.6094831824302673,0.0005264857131805911,0.5047246813774109,2870,0.0003,0.03406982421875,0.0039617056
2367488,423,99.61400000000002,5596,831.1,289,-0.07339746832949459,1.2534028460155242,0.2,0.5700626373291016,0.0014901564120009426,0.6645124554634094,2880,0.0003,0.03983154296875,0.011346757
2375680,424,95.166,5597,795.17,290,-0.06306988594296854,0.6024485651229042,0.2,0.6287665963172913,0.0008241233535045467,0.20558464527130127,2890,0.0003,0.036083984375,0.0053130356
2383872,425,89.74199999999999,5597,751.46,291,-0.058211289849350575,0.6207753144553863,0.2,0.6837334930896759,0.0013771508475656446,0.10472384840250015,2900,0.0003,0.02686767578125,0.0053228345
2392064,427,95.331,5597,796.64,292,-0.06819171184615698,0.8366116051853169,0.2,0.6657064259052277,0.0010565054195467382,1.0679045915603638,2910,0.0003,0.03814697265625,0.008088985
2400256,428,97.733,5597,816.07,293,-0.0547734123923874,0.8058824443607591,0.2,0.6130444705486298,0.0016025843036004516,0.310051292181015,2920,0.0003,0.02862548828125,0.0048732413
2408448,430,102.10300000000001,5598,851.31,294,-0.05934612265045871,0.908886460843496,0.2,0.5439614951610565,0.0005631066360365367,0.15160194039344788,2930,0.0003,0.03228759765625,0.0066349856
2416640,431,102.402,5598,853.76,295,-0.05953104392028763,0.9776054394373205,0.2,0.40080726146698,0.0018434400668411398,0.3872012495994568,2940,0.0003,0.03271484375,0.007318672
2424832,433,105.77,5598,880.87,296,-0.06329134356128634,1.0574524487485177,0.2,0.5875144898891449,0.0009911483501127804,0.3653210699558258,2950,0.0003,0.0289306640625,0.0057351054
2433024,434,107.395,5598,893.97,297,-0.06104162618357804,0.5008944238245021,0.2,0.6594366729259491,0.001536815573945205,0.07966651767492294,2960,0.0003,0.02972412109375,0.0032586448
2441216,435,112.58399999999997,5599,935.87,298,-0.059200667609547966,0.6374238348507788,0.2,0.4902893304824829,0.0014735416129042279,1.455256462097168,2970,0.0003,0.0263916015625,0.003774933
2449408,437,115.45200000000001,5599,959.15,299,-0.06343266457188293,0.704697146784747,0.2,0.5274828970432281,0.000593276298877754,0.43315738439559937,2980,0.0003,0.0333251953125,0.0036446415
2457600,438,121.38599999999998,5599,1007.24,300,-0.05997005198005354,0.8336325889191357,0.2,0.16728121042251587,0.0008085732640211063,0.199800044298172,2990,0.0003,0.0240234375,0.0042203665
2465792,440,116.20700000000001,5599,965.44,301,-0.06662120802502614,1.233907808852382,0.2,0.48251527547836304,-0.000985723569920083,0.31790289282798767,3000,0.0003,0.03433837890625,0.00744371
2473984,441,116.53699999999999,5600,968.11,302,-0.06662766963927425,1.0197933324030601,0.2,0.5494936108589172,0.0021564203692832963,0.19340261816978455,3010,0.0003,0.03406982421875,0.006484186
2482176,443,120.53199999999998,5600,1000.32,303,-0.06649771643351414,0.6261887622240465,0.2,0.7405604720115662,0.0016001396828869475,0.09906088560819626,3020,0.0003,0.03040771484375,0.0052612787
2490368,444,117.66199999999999,5600,977.11,304,-0.07053974071022821,1.0241479728079868,0.2,0.4877259135246277,0.0008560332108572766,0.5959833860397339,3030,0.0003,0.03115234375,0.0060732784
2498560,446,117.30400000000002,5600,974.16,305,-0.06852384634112241,0.9304421557928435,0.2,0.4310765862464905,0.0008232090137425985,0.2325938642024994,3040,0.0003,0.03096923828125,0.005364929
2506752,447,114.465,5601,951.17,306,-0.07323120682995068,1.3615016893600114,0.2,0.3595174551010132,0.0006873198224639054,0.30103909969329834,3050,0.0003,0.0330078125,0.004509679
