time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,train/clip_range,train/explained_variance,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss
552,1329152,40.18900000000001,351.6,2406,649,0.2,0.5701251924037933,0.5426696538925171,0.002710384,0.034033203125,6480,0.0003,0.0009847679313679692,-0.0777466407394968,1.2410624237731098
552,1331200,41.68500000000001,363.68,2407,650,0.2,0.41462165117263794,0.5789008140563965,0.008051538,0.039892578125,6490,0.0003,-0.0044112505915109065,-0.08336347255390138,1.8977216120809317
553,1333248,39.699,347.69,2408,651,0.2,-0.005948901176452637,0.6250584721565247,0.016805464,0.04609375,6500,0.0003,0.0008194387504772749,-0.07523929472081363,1.255849710246548
554,1335296,41.145,359.36,2408,652,0.2,0.41795533895492554,0.38436874747276306,0.0025823768,0.023486328125,6510,0.0003,-0.0019298586863442323,-0.08657270774710923,1.7946428678929807
555,1337344,40.978,357.96,2409,653,0.2,0.5188586115837097,0.21658773720264435,0.0038985526,0.0298828125,6520,0.0003,-0.00014119772749836556,-0.07845301521592773,1.1664975733496248
555,1339392,42.049,366.6,2410,654,0.2,0.40238022804260254,0.29901790618896484,0.013392353,0.04365234375,6530,0.0003,-0.000928984877828043,-0.08376137615414336,0.8750677048228681
556,1341440,41.468,361.87,2410,655,0.2,0.6112588942050934,0.37714797258377075,0.0052776807,0.041943359375,6540,0.0003,0.00015310807029891293,-0.09162142302375287,1.409084942517802
557,1343488,43.265,376.42,2411,656,0.2,0.28590917587280273,0.4854927361011505,0.013800377,0.042724609375,6550,0.0003,-0.0013967887447506656,-0.08471341176191345,1.3547732173465192
762,1345536,42.29500000000001,368.61,1765,657,0.2,0.41932302713394165,0.5851742029190063,0.005086559,0.0431640625,6560,0.0003,-6.376087694661691e-05,-0.08968163406825624,1.3699246682226658
763,1347584,41.971,366.09,1765,658,0.2,0.046938180923461914,0.7963839769363403,0.010648005,0.049853515625,6570,0.0003,-0.005426264567358885,-0.10215106232790276,2.650112918019295
763,1349632,41.409,361.64,1766,659,0.2,0.23655277490615845,0.9935925006866455,0.017039802,0.040380859375,6580,0.0003,0.0014636568317655473,-0.09491981178871356,1.6219115506391972
764,1351680,41.69500000000001,363.96,1767,660,0.2,0.2492225170135498,0.5612505078315735,0.0047175456,0.0353515625,6590,0.0003,-0.002164396880471031,-0.08857874991954304,1.9717876547947526
765,1353728,42.76999999999999,372.64,1768,661,0.2,0.22894221544265747,0.4794241189956665,0.00741346,0.04931640625,6600,0.0003,-0.0005174758727662266,-0.10412876533810049,2.153886575438082
766,1355776,43.248999999999995,376.53,1769,662,0.2,0.36396676301956177,1.0223325490951538,0.006415649,0.039599609375,6610,0.0003,-0.00025971748545998706,-0.08618536869471427,1.1809828139375895
767,1357824,43.70499999999999,380.19,1769,663,0.2,0.15158414840698242,0.2965652048587799,0.0056907283,0.033447265625,6620,0.0003,0.0006396459466486704,-0.07965929109486751,1.1608971020206809
768,1359872,43.869,381.56,1770,664,0.2,0.1358398199081421,0.09283068776130676,0.0043952973,0.038623046875,6630,0.0003,0.0008195287591661327,-0.07620750811183825,0.7913677715696394
768,1361920,43.849,381.36,1771,665,0.2,0.39542150497436523,0.3218781352043152,0.004608553,0.038037109375,6640,0.0003,-0.0004359659658803139,-0.09269854046870023,1.6685591217130422
769,1363968,44.369,385.48,1771,666,0.2,0.1915726661682129,0.24293214082717896,0.002540013,0.02822265625,6650,0.0003,-0.0006399290392437252,-0.08942091463250108,1.5517952729016542
770,1366016,43.806999999999995,380.94,1772,667,0.2,0.25980883836746216,0.8883234262466431,0.009948167,0.05517578125,6660,0.0003,-0.0023821734881494193,-0.11061409937683493,2.2372891144827007
771,1368064,42.354,369.2,1773,668,0.2,0.23733723163604736,0.3028130531311035,0.007236827,0.039892578125,6670,0.0003,-0.0005516034172615037,-0.09544483588542789,1.3939626712352038
772,1370112,43.086999999999996,375.18,1774,669,0.2,0.4872269630432129,0.6739447712898254,0.0033974685,0.046240234375,6680,0.0003,7.892564171925187e-05,-0.11156181278638541,1.6785516277886927
773,1372160,44.571,387.14,1775,670,0.2,0.22233426570892334,0.7803816199302673,0.004606402,0.0296875,6690,0.0003,0.00018839063122868537,-0.08278105047065765,1.4280282161664217
773,1374208,43.77199999999999,380.68,1776,671,0.2,0.23953777551651,0.6392471790313721,0.011858255,0.04697265625,6700,0.0003,0.002488525491935434,-0.09177104053087533,1.6772438292391598
775,1376256,42.584,371.14,1775,672,0.2,0.46842074394226074,1.0453165769577026,0.003782907,0.03603515625,6710,0.0003,-0.0010875780404603574,-0.08562765099341049,1.3320796228013934
777,1378304,39.888999999999996,349.41,1772,673,0.2,0.29612094163894653,1.0427809953689575,0.008759806,0.03857421875,6720,0.0003,-0.00180551401572302,-0.09409643110702745,2.0607344267889856
779,1380352,39.446,345.79,1770,674,0.2,0.4009562134742737,0.75258868932724,0.013154503,0.054833984375,6730,0.0003,-0.00044192080822540446,-0.10475797544931993,2.3863036738708616
781,1382400,41.589,363.08,1769,675,0.2,0.18939989805221558,0.34692955017089844,0.008631754,0.04296875,6740,0.0003,-0.0016445736728201155,-0.11091631569433957,1.8228600793518126
782,1384448,41.22599999999999,360.08,1768,676,0.2,-0.08475112915039062,0.2686326801776886,0.0037034815,0.0345703125,6750,0.0003,0.0016853003005962818,-0.07907579742604867,1.2026973544619977
784,1386496,41.593999999999994,362.95,1767,677,0.2,0.3876570463180542,1.4558217525482178,0.0039571687,0.03134765625,6760,0.0003,-0.0016377931300667115,-0.10203214146895334,1.789023465383798
786,1388544,42.28,368.46,1766,678,0.2,0.5049251317977905,0.20081956684589386,0.0037448597,0.037841796875,6770,0.0003,0.001833726017503068,-0.09545238276477903,1.1886479360982776
788,1390592,43.852,381.12,1764,679,0.2,0.5355828702449799,0.27428165078163147,0.0042911097,0.03642578125,6780,0.0003,-0.0005465686699608341,-0.09555527300108224,1.1892314739059657
789,1392640,42.169,367.62,1763,680,0.2,0.2241693139076233,0.5759572386741638,0.0074739372,0.043212890625,6790,0.0003,-0.0009954559565812815,-0.08286025383858941,1.2413250753656029
791,1394688,41.383,361.29,1763,681,0.2,0.3772907853126526,0.6487827897071838,0.0032634442,0.03798828125,6800,0.0003,-0.002248440597759327,-0.09524478545645251,1.7734768521040678
792,1396736,41.94299999999999,365.81,1762,682,0.2,0.47348636388778687,0.32620665431022644,0.007849028,0.032666015625,6810,0.0003,1.6765254258643835e-06,-0.08983302628621459,1.3622155726887286
793,1398784,41.442,361.7,1762,683,0.2,0.24119889736175537,0.7561438083648682,0.005437033,0.032470703125,6820,0.0003,-0.0001135152720962651,-0.08337009325623512,1.4801078172400595
795,1400832,40.977000000000004,357.95,1761,684,0.2,0.23674577474594116,0.6588844060897827,0.012408817,0.05234375,6830,0.0003,-0.0039073349646059794,-0.12299004629021511,2.019113600254059
796,1402880,41.481,362.09,1761,685,0.2,0.3420315384864807,0.48009181022644043,0.0045974995,0.04072265625,6840,0.0003,-0.003641519811935723,-0.10597628820687532,1.78345092125237
797,1404928,43.301,376.78,1761,686,0.2,0.6093855202198029,0.5462292432785034,0.0041422085,0.026025390625,6850,0.0003,0.0009782636268937494,-0.08678155718953348,1.0048206714913248
798,1406976,42.910999999999994,373.6,1762,687,0.2,0.3926224708557129,0.40176069736480713,0.004050143,0.03408203125,6860,0.0003,0.0017888940681586973,-0.08925132907461375,1.5427422745153307
799,1409024,43.192,375.87,1763,688,0.2,0.3572385311126709,0.8478862047195435,0.0067554736,0.03798828125,6870,0.0003,-0.0006356541154673323,-0.10436578717781231,1.8670187642797829
799,1411072,44.982,390.26,1764,689,0.2,0.1845780611038208,0.6360286474227905,0.0021413574,0.034619140625,6880,0.0003,0.003005876753741177,-0.07077073041000403,0.8457555456552655
800,1413120,46.351000000000006,401.25,1765,690,0.2,0.16684138774871826,0.8558242321014404,0.0087420475,0.034716796875,6890,0.0003,-0.0008717308191990014,-0.08810510216280817,1.3125498172361403
801,1415168,46.67899999999999,403.9,1766,691,0.2,0.336265504360199,0.2969822287559509,0.0068842233,0.046044921875,6900,0.0003,0.0020215408141666556,-0.08922695368528366,1.151645365031436
801,1417216,48.126000000000005,415.49,1767,692,0.2,0.47306352853775024,0.14280973374843597,0.007473995,0.036865234375,6910,0.0003,-0.0010400463615951594,-0.08634410159429536,1.0492827164474874
802,1419264,47.281000000000006,408.66,1768,693,0.2,0.22810202836990356,0.2859532833099365,0.0024982747,0.0302734375,6920,0.0003,-0.00169991477887379,-0.09414439018582925,1.6033056745305658
803,1421312,48.102999999999994,415.26,1769,694,0.2,0.4478340744972229,0.768618106842041,0.011078775,0.057421875,6930,0.0003,-0.0024771398726443294,-0.13684556500520556,2.000623794272542
803,1423360,45.62,395.11,1770,695,0.2,0.394939124584198,0.4462440013885498,0.0037362278,0.036474609375,6940,0.0003,0.00136932378882193,-0.09582392007578164,1.6285792952403426
804,1425408,46.801,404.67,1771,696,0.2,0.38703519105911255,0.712282121181488,0.0026089957,0.023291015625,6950,0.0003,-0.0018307046666450333,-0.11837738370522857,1.880281575769186
805,1427456,46.28900000000001,400.54,1772,697,0.2,0.6378614902496338,0.7325534224510193,0.007243686,0.039501953125,6960,0.0003,-8.492042361467611e-05,-0.08822018713690341,1.2373207023367285
805,1429504,43.42100000000001,377.53,1773,698,0.2,0.6253604590892792,0.8541985154151917,0.0060285795,0.048974609375,6970,0.0003,-0.0008789424820861314,-0.10898978862678632,1.429376069549471
806,1431552,45.095,391.03,1774,699,0.2,0.452306866645813,1.4011026620864868,0.0053082234,0.032177734375,6980,0.0003,-0.0030323600447445644,-0.12448106146184727,1.8960962345823646
807,1433600,44.76299999999999,388.25,1775,700,0.2,0.7099115550518036,0.32111942768096924,0.0026752353,0.03427734375,6990,0.0003,-0.0006496413057902828,-0.0810993508552201,1.0010953662917017
807,1435648,44.556999999999995,386.64,1777,701,0.2,0.32349318265914917,0.19919145107269287,0.015676672,0.037744140625,7000,0.0003,-0.0009219446365023032,-0.09864211038220674,1.4651088802143932
808,1437696,44.556999999999995,386.64,1778,702,0.2,0.38350391387939453,1.0120701789855957,0.011604902,0.052001953125,7010,0.0003,-0.0003791782044572756,-0.09360142477089539,0.861693539749831
809,1439744,48.096,415.28,1779,703,0.2,0.07188332080841064,0.14665693044662476,0.006760045,0.0388671875,7020,0.0003,0.0016240996264968999,-0.06332174672570545,0.27418239279650153
809,1441792,48.383,417.52,1780,704,0.2,0.36877578496932983,0.9675383567810059,0.006251006,0.059912109375,7030,0.0003,-0.008488512833719142,-0.12643130331998692,1.4728422879241407
810,1443840,49.895,429.76,1781,705,0.2,0.3296118974685669,0.7604057192802429,0.0022290791,0.034619140625,7040,0.0003,0.001606789545621723,-0.11573420888744294,1.6574759924784304
811,1445888,49.602,427.28,1782,706,0.2,-0.062456727027893066,0.3003520965576172,0.005541549,0.03486328125,7050,0.0003,-0.0005906660109758378,-0.08920155339874328,1.3677104622125626
811,1447936,48.86600000000001,421.36,1783,707,0.2,0.259895920753479,0.7828417420387268,0.0028554145,0.029345703125,7060,0.0003,0.0003178705672326032,-0.09828987033106387,1.0318067490588874
812,1449984,50.58,435.17,1784,708,0.2,0.7367714047431946,0.16021637618541718,0.005523216,0.041748046875,7070,0.0003,0.0011453512648586183,-0.08950593633344398,0.6907050994224846
813,1452032,50.442,434.15,1785,709,0.2,0.4226606488227844,0.7250446677207947,0.0030721405,0.034521484375,7080,0.0003,-0.00035126790826325307,-0.08274940919363871,1.468195145111531
813,1454080,49.323,425.12,1786,710,0.2,-0.00921773910522461,0.44294577836990356,0.0035457069,0.03564453125,7090,0.0003,-0.0019487358498736286,-0.0853931004065089,1.2638952496927232
814,1456128,46.47299999999999,402.02,1787,711,0.2,0.36376166343688965,0.39785119891166687,0.008082827,0.03076171875,7100,0.0003,-0.0016196186974411831,-0.08901261263526976,1.505841044196859
815,1458176,46.078,398.97,1788,712,0.2,0.18093138933181763,0.7878035306930542,0.0023459913,0.02978515625,7110,0.0003,-0.0005493924822076224,-0.1090230867266655,2.057893291953951
815,1460224,45.81499999999999,396.79,1789,713,0.2,0.5154651403427124,0.9877442121505737,0.013675014,0.04150390625,7120,0.0003,2.5334067322546618e-05,-0.12234360348666087,2.098416740819812
816,1462272,47.092,407.13,1790,714,0.2,0.2838671803474426,1.5525535345077515,0.0029393611,0.033740234375,7130,0.0003,0.000186039015170536,-0.08200924131670036,1.4565562419593334
817,1464320,48.045,414.95,1791,715,0.2,0.3170998692512512,0.7200626730918884,0.0071852505,0.032763671875,7140,0.0003,0.0021934204443823544,-0.08875105463666841,1.2009750176221132
817,1466368,47.244,408.56,1792,716,0.2,0.22548115253448486,1.0136516094207764,0.001994358,0.028173828125,7150,0.0003,0.00019224348798161373,-0.0837769360281527,2.024288296792656
818,1468416,46.96099999999999,406.36,1793,717,0.2,0.18311572074890137,0.7447806596755981,0.009976272,0.04970703125,7160,0.0003,-0.0001970634562894702,-0.10607611346058547,2.0546769886277616
819,1470464,47.957,414.43,1794,718,0.2,0.1040298342704773,0.6200301647186279,0.008445055,0.046826171875,7170,0.0003,-0.00219947287478135,-0.09971305000362918,2.227494518365711
820,1472512,47.06999999999999,407.27,1795,719,0.2,0.3300566077232361,1.0930540561676025,0.007816722,0.04248046875,7180,0.0003,-0.0010275727137923241,-0.11811035512946547,2.5867617547512056
820,1474560,40.878,357.41,1796,720,0.2,0.3606492877006531,0.3093681037425995,0.0055545475,0.045166015625,7190,0.0003,0.0014183129249431658,-0.089515120285796,1.1101432751398534
821,1476608,42.333999999999996,369.18,1797,721,0.2,0.25926822423934937,0.6488274931907654,0.007136002,0.037939453125,7200,0.0003,-0.0008333270030561835,-0.11780892070382834,2.421389971114695
822,1478656,42.05900000000001,367.06,1798,722,0.2,0.19711798429489136,0.1937715858221054,0.010832133,0.03955078125,7210,0.0003,0.0009463360693189315,-0.07895273971371353,0.6947000274434686
822,1480704,38.956999999999994,342.07,1799,723,0.2,0.27560269832611084,0.740684986114502,0.006763966,0.047021484375,7220,0.0003,-0.0028069536325347143,-0.11440499535528943,2.2110953740775585
823,1482752,37.58599999999999,331.06,1800,724,0.2,0.28869104385375977,1.615601897239685,0.012007764,0.05859375,7230,0.0003,-0.0041609480715123935,-0.13018133946461602,2.263388679921627
824,1484800,36.572,322.9,1801,725,0.2,0.3756266236305237,0.7105689644813538,0.00662129,0.0455078125,7240,0.0003,-0.001099311903817579,-0.11242665697354823,1.3953308950178325
824,1486848,36.839,325.12,1802,726,0.2,0.006870746612548828,0.7137236595153809,0.011597484,0.05390625,7250,0.0003,-0.00329953927648603,-0.10178901728941128,1.2694168984889984
825,1488896,36.914,325.87,1803,727,0.2,0.5871442258358002,0.38381364941596985,0.0047467253,0.0412109375,7260,0.0003,-1.0910644050454721e-05,-0.10484879047144205,1.0983778301160783
826,1490944,37.683,332.03,1804,728,0.2,0.29482144117355347,0.6378037333488464,0.006110211,0.048193359375,7270,0.0003,-0.0019949648762121797,-0.11100004857871681,1.821566647477448
826,1492992,38.313,337.07,1806,729,0.2,0.5190886557102203,0.6375802159309387,0.010190193,0.0552734375,7280,0.0003,0.0019025194545974956,-0.11075426748720929,1.322503755055368
827,1495040,37.568,331.24,1807,730,0.2,0.45668041706085205,0.26197049021720886,0.0052569853,0.031005859375,7290,0.0003,-1.573291956447065e-05,-0.08347842904622667,0.8587268989998847
828,1497088,37.415,329.98,1808,731,0.2,0.44390541315078735,0.698005735874176,0.0038110036,0.040869140625,7300,0.0003,-0.0013401041029283078,-0.11648660270730034,1.5962171057239174
828,1499136,37.735,332.55,1809,732,0.2,0.1047515869140625,0.9371026754379272,0.0028879235,0.036181640625,7310,0.0003,-0.0006959652309888043,-0.10337808269541711,1.8687201710417867
829,1501184,38.762,340.84,1810,733,0.2,0.45927298069000244,0.4776976704597473,0.0048133004,0.0373046875,7320,0.0003,-0.0010209704851149581,-0.10203244421863929,1.1180718187242746
830,1503232,40.574,355.45,1811,734,0.2,0.31100529432296753,0.5943530797958374,0.0041601034,0.03779296875,7330,0.0003,-0.0028815249585022683,-0.10942650745855645,1.903391466382891
830,1505280,40.198,352.32,1812,735,0.2,-0.4278982877731323,1.0945416688919067,0.00483972,0.038037109375,7340,0.0003,0.00023239050860865973,-0.08313454301678576,1.1670992190949618
831,1507328,40.513,354.84,1813,736,0.2,0.2611709237098694,1.210705280303955,0.0068497113,0.03935546875,7350,0.0003,-0.0013133303466020152,-0.11107467253459617,2.372040341235697
832,1509376,40.72199999999999,356.48,1814,737,0.2,0.3439832925796509,0.3327856659889221,0.0034380422,0.026171875,7360,0.0003,0.0007680716196773573,-0.099872529739514,1.054324164474383
832,1511424,43.145999999999994,376.04,1815,738,0.2,0.16214454174041748,0.9309282302856445,0.008377374,0.051318359375,7370,0.0003,-0.001334429071721388,-0.10004975713090972,1.5296690228395164
833,1513472,44.61,387.8,1816,739,0.2,-0.06988656520843506,0.2706835865974426,0.0049289186,0.02998046875,7380,0.0003,3.45824213582091e-05,-0.08795904218568466,1.5576195158995687
834,1515520,43.30700000000001,377.29,1817,740,0.2,0.2927914261817932,0.34295326471328735,0.0069143004,0.039404296875,7390,0.0003,-0.0013226637645857408,-0.09952696423279121,1.5433281420730054
834,1517568,44.790000000000006,389.24,1818,741,0.2,0.41919511556625366,0.5325713753700256,0.0040240553,0.0328125,7400,0.0003,-0.00037983774600434115,-0.09632550843525678,1.4870842158794404
835,1519616,46.88399999999999,406.13,1819,742,0.2,0.337713360786438,0.15584500133991241,0.004841648,0.03662109375,7410,0.0003,-0.001507807249436155,-0.08857044846517965,1.239965046197176
836,1521664,47.378,410.17,1820,743,0.2,0.277929425239563,0.7394981384277344,0.002269099,0.03271484375,7420,0.0003,0.0015120544521778356,-0.07697185254073702,1.1472779088653624
836,1523712,50.353,434.16,1821,744,0.2,0.48551809787750244,0.06510607898235321,0.0066926396,0.03828125,7430,0.0003,0.0002284580004925374,-0.07060945041012019,0.26818749043159185
837,1525760,49.895999999999994,430.31,1822,745,0.2,0.38599860668182373,0.7762532234191895,0.0040873447,0.0267578125,7440,0.0003,0.0015460187540156766,-0.10085773604223505,1.5067079312168061
838,1527808,49.244,424.96,1823,746,0.2,0.32414406538009644,0.599765419960022,0.0050192433,0.03291015625,7450,0.0003,-0.0004026327922474593,-0.12123927891952917,2.47964702360332
838,1529856,49.33,425.64,1824,747,0.2,0.25331276655197144,0.2670176923274994,0.005783489,0.038525390625,7460,0.0003,0.0009014841918542516,-0.11031864460092038,1.8368634450249375
839,1531904,50.923999999999985,438.43,1825,748,0.2,0.06750214099884033,0.5991898775100708,0.0045683617,0.041796875,7470,0.0003,0.0008537216272088699,-0.09821098953252658,1.2191037907265128
840,1533952,52.05799999999999,447.52,1826,749,0.2,0.2803199887275696,0.66509610414505,0.0054937406,0.053955078125,7480,0.0003,0.0008474728943838272,-0.11125730936182662,1.9312890945002437
840,1536000,52.638999999999996,452.25,1827,750,0.2,0.19880855083465576,0.2781587839126587,0.0037301693,0.033837890625,7490,0.0003,0.00102233129182423,-0.0883758302195929,1.03185001835227
841,1538048,50.653999999999996,436.27,1828,751,0.2,0.1586204171180725,0.4213697910308838,0.009161403,0.042578125,7500,0.0003,-0.00191528247014503,-0.10469798995181918,1.322782759182155
842,1540096,51.211000000000006,440.67,1829,752,0.2,0.5019914507865906,0.5875666737556458,0.011190435,0.038671875,7510,0.0003,0.0001314926063059829,-0.10757236463250593,1.5668183664791286
842,1542144,49.93200000000001,430.31,1830,753,0.2,0.44099390506744385,1.2849054336547852,0.0035672146,0.038427734375,7520,0.0003,0.0004265912422852125,-0.11786671178415417,2.5113449316471814
843,1544192,48.678999999999995,420.03,1831,754,0.2,0.5232686996459961,1.3624093532562256,0.003856414,0.028759765625,7530,0.0003,0.0011569336915272289,-0.10897970892256126,1.5700791344046592
844,1546240,47.881,413.49,1831,755,0.2,0.7176356315612793,1.0781482458114624,0.006163375,0.04619140625,7540,0.0003,-0.00017466400167904795,-0.10912089655175805,0.7772435437887907
844,1548288,49.536,426.89,1832,756,0.2,0.7720947563648224,0.31501105427742004,0.0020557542,0.03037109375,7550,0.0003,-0.0007571575202746317,-0.10263237050967292,0.8471277846023441
845,1550336,47.846000000000004,413.32,1833,757,0.2,0.4549514055252075,1.1640574932098389,0.0024406216,0.0341796875,7560,0.0003,0.001710777591506485,-0.08741976343444549,1.0689681824296713
846,1552384,46.121,399.31,1834,758,0.2,0.5955097377300262,0.7701313495635986,0.0031895908,0.041455078125,7570,0.0003,0.0010893513021073887,-0.11785386690171436,1.6013660468161106
846,1554432,45.85199999999999,397.07,1835,759,0.2,0.4479403495788574,0.7576651573181152,0.0012640214,0.029443359375,7580,0.0003,0.00033873343490995465,-0.09477919231867418,1.1580971950665115
847,1556480,45.126,391.16,1836,760,0.2,0.6136438846588135,0.5398726463317871,0.00442896,0.037060546875,7590,0.0003,-0.00026313286944059657,-0.10524013828253373,1.0983668494969607
848,1558528,45.928000000000004,397.56,1837,761,0.2,0.5808273553848267,0.3006270229816437,0.01076232,0.041064453125,7600,0.0003,-0.004194043460302055,-0.085976496047806,0.9382098176516592
848,1560576,44.3,384.34,1838,762,0.2,0.26673710346221924,0.13183104991912842,0.004391526,0.035302734375,7610,0.0003,-0.0015605492582835723,-0.08867335740942509,1.1279226586222648
849,1562624,44.702999999999996,387.56,1839,763,0.2,0.030921578407287598,0.8334570527076721,0.0047615115,0.04326171875,7620,0.0003,0.0011000276695995125,-0.09242403564276173,1.336491469759494
850,1564672,45.46200000000001,393.71,1840,764,0.2,0.30378258228302,0.4832901656627655,0.0012844062,0.02998046875,7630,0.0003,0.0002299646039318759,-0.09983274237019941,1.637914466485381
850,1566720,46.768,404.25,1841,765,0.2,0.3361693024635315,0.3588918149471283,0.004592168,0.03828125,7640,0.0003,-0.0011408639686123934,-0.09439464898314327,1.3247528801206498
851,1568768,45.74000000000001,395.95,1842,766,0.2,0.5060210824012756,0.36314132809638977,0.004026716,0.037841796875,7650,0.0003,-0.0015422348937136122,-0.09780295294476674,1.563892490696162
852,1570816,46.82599999999999,404.74,1843,767,0.2,0.4975154399871826,0.6286168098449707,0.004692422,0.051513671875,7660,0.0003,-0.0010894350030866916,-0.09658396730665117,1.4880182188004256
852,1572864,47.683,411.6,1844,768,0.2,0.0871395468711853,0.2706315219402313,0.0045652026,0.0380859375,7670,0.0003,-0.0004101266044017393,-0.08237930063623936,0.9383902894333005
853,1574912,48.51800000000001,418.42,1845,769,0.2,0.15464097261428833,0.8697366714477539,0.0036688275,0.04150390625,7680,0.0003,0.0011586121840082343,-0.08573051329585724,0.9552507023327053
854,1576960,49.313,424.84,1846,770,0.2,0.4414852261543274,0.19656218588352203,0.0022489347,0.03154296875,7690,0.0003,0.0015618761128280312,-0.06953651554067619,0.8124118446838111
854,1579008,50.47599999999999,434.22,1847,771,0.2,0.6777687072753906,0.20177379250526428,0.006072189,0.03515625,7700,0.0003,0.00020817405311390758,-0.08149719115463086,0.623961054161191
855,1581056,52.107,447.38,1848,772,0.2,0.4769518971443176,0.31459978222846985,0.0060508987,0.038427734375,7710,0.0003,0.0002202259343903279,-0.08195539475418627,0.9832482259720564
856,1583104,51.235,440.28,1849,773,0.2,0.448552668094635,0.16384148597717285,0.0082063675,0.032275390625,7720,0.0003,0.00042072281503351404,-0.08427088426542469,1.1913698292337358
856,1585152,52.681000000000004,451.95,1850,774,0.2,0.41861093044281006,1.047605037689209,0.0037340783,0.0322265625,7730,0.0003,0.001753680353431264,-0.09905897363787516,2.0453825403004884
857,1587200,55.056000000000004,471.11,1851,775,0.2,-0.044901490211486816,0.789212703704834,0.01061589,0.033837890625,7740,0.0003,-0.0022057294991100207,-0.06642970209359192,1.153168602939695
858,1589248,55.385999999999996,473.69,1852,776,0.2,0.19872510433197021,0.22222483158111572,0.005777279,0.0322265625,7750,0.0003,0.00035465421315166167,-0.07683630912797526,0.9676212686579675
858,1591296,55.72599999999999,476.46,1853,777,0.2,0.15192121267318726,0.17898626625537872,0.012482109,0.043359375,7760,0.0003,-0.005067633580620168,-0.09888477135682479,1.9179938890971244
859,1593344,57.461999999999996,490.49,1854,778,0.2,0.471188485622406,0.8492356538772583,0.003780111,0.02744140625,7770,0.0003,0.0004886046743195038,-0.09111183867789804,1.6740323189646005
860,1595392,57.488,490.66,1854,779,0.2,0.48685598373413086,0.5017696619033813,0.006555916,0.0435546875,7780,0.0003,0.0011698472713760565,-0.08794261709554121,1.4507134831510484
860,1597440,57.872,493.69,1855,780,0.2,0.5613113939762115,1.1058063507080078,0.005992867,0.034521484375,7790,0.0003,0.0018501850114262196,-0.09279257497983054,1.2015038994140923
861,1599488,59.72299999999999,508.6,1856,781,0.2,0.18862026929855347,0.16113853454589844,0.0063964045,0.05625,7800,0.0003,-0.00303054926043842,-0.09344939380534925,1.2863351366948337
862,1601536,60.525000000000006,515.09,1857,782,0.2,-0.0376286506652832,0.1837114840745926,0.0041279383,0.038525390625,7810,0.0003,0.002622086613700958,-0.0895486100227572,1.0111454377882183
862,1603584,59.461999999999996,506.71,1858,783,0.2,0.11888188123703003,0.28764569759368896,0.007699823,0.041455078125,7820,0.0003,-0.0022886448357894553,-0.09709607905242593,1.921975516434759
863,1605632,59.459,506.59,1859,784,0.2,0.5202347934246063,1.2119601964950562,0.00557153,0.04013671875,7830,0.0003,-0.0014817816292634234,-0.108274504810106,1.8874135500751437
864,1607680,58.10499999999999,495.75,1860,785,0.2,-0.009755611419677734,0.39174315333366394,0.0045026233,0.034375,7840,0.0003,-0.003107382817688631,-0.09287018972099759,2.002074926253408
864,1609728,59.775999999999996,509.31,1861,786,0.2,0.3015650510787964,0.8803662061691284,0.008861027,0.03671875,7850,0.0003,0.00011066244769608602,-0.09344600579352118,1.4385713702067733
865,1611776,58.97300000000001,502.81,1862,787,0.2,0.4996302127838135,0.2798824608325958,0.007020613,0.048583984375,7860,0.0003,-0.0019982707977760582,-0.08443271702271886,0.6631205873796716
866,1613824,59.87799999999999,510.24,1863,788,0.2,0.29115402698516846,0.36210960149765015,0.0066786874,0.04619140625,7870,0.0003,-0.0034165911478339695,-0.10586472483118996,1.5443595756776631
866,1615872,58.33599999999999,497.79,1864,789,0.2,0.16533100605010986,0.579497754573822,0.0042662555,0.03505859375,7880,0.0003,0.0029776589937682727,-0.08592945482232608,0.897996552567929
867,1617920,58.375,498.09,1865,790,0.2,0.47804170846939087,0.7928949594497681,0.0055250544,0.051806640625,7890,0.0003,-0.0015024583211925347,-0.116680829343386,1.8242447431199253
868,1619968,62.62299999999999,532.38,1866,791,0.2,0.12402254343032837,0.24560973048210144,0.0026902151,0.03505859375,7900,0.0003,-4.7698908747406674e-05,-0.07698004065896384,0.5864273723680526
868,1622016,62.62299999999999,532.38,1867,792,0.2,0.42862915992736816,0.1551951766014099,0.0047566965,0.034033203125,7910,0.0003,0.003480483988096239,-0.08792254493455402,0.7864284001290798
869,1624064,66.26299999999999,561.76,1867,793,0.2,-0.19495892524719238,0.0632968619465828,0.006085273,0.0306640625,7920,0.0003,0.0009289108900702558,-0.06848204478737899,0.19383603574242442
870,1626112,68.90199999999999,583.02,1868,794,0.2,0.6314332783222198,0.07346822321414948,0.003731478,0.027587890625,7930,0.0003,-0.0001108736643800512,-0.0696056476677768,0.22800097074359654
870,1628160,71.377,603.0,1869,795,0.2,0.22634941339492798,0.7340181469917297,0.002788304,0.02861328125,7940,0.0003,-0.0020428580504813,-0.07372305991593749,0.8388829768635333
871,1630208,69.83,590.41,1870,796,0.2,0.17317533493041992,0.6172099113464355,0.007046029,0.039892578125,7950,0.0003,0.00011130752609460615,-0.07757996752043254,0.5129116259282455
